行政区,项目名称,项目位置,面积(公顷),土地用途,供地方式,土地使用年限,行业分类,成交价格(万元),土地使用权人,约定容积率,合同签订日期,约定开工时间,约定竣工时间,
文安县,文安县铭顺燃气有限公司,文安县工业园区兴园道南侧、创汇路西侧,0.417628,工业用地,拍卖出让,50,燃气生产和供应业,198,文安县铭顺燃气有限公司,0.6,2020年5月29日,2021年8月29日,2023年8月28日,
文安县,廊坊固达彩钢活动房有限公司,文安县工业新区内,0.157654,工业用地,拍卖出让,50,砖瓦、石材及其他建筑材料制造,74,廊坊固达彩钢活动房有限公司,1,2020年5月29日,2021年8月29日,2023年8月28日,
文安县,文安县铭顺燃气有限公司,文安县新桥农场规划一路北侧、规划二路东侧,0.879435,工业用地,拍卖出让,50,燃气生产和供应业,414,文安县铭顺燃气有限公司,0.8,2020年5月29日,2021年8月29日,2023年8月28日,
固安县,固安裕荣轩房地产开发有限公司项目用地,中纬八路南侧、中经四路东侧,3.040014,城镇住宅用地,拍卖出让,70,房地产业,9875,固安裕荣轩房地产开发有限公司,1.001.50,2020年5月29日,2021年7月27日,2024年7月26日,
文安县,文安县京苗房地产开发有限公司,文安县新镇镇三村,1.136274,城镇住宅用地,拍卖出让,70,房地产业,2031,文安县京苗房地产开发有限公司,1.302.40,2020年5月29日,2021年8月29日,2024年8月28日,
固安县,固安裕荣轩房地产开发有限公司项目用地,中纬七路南侧、中经四路东侧,4.038001,城镇住宅用地,拍卖出让,70,房地产业,13182,固安裕荣轩房地产开发有限公司,1.001.50,2020年5月29日,2021年7月27日,2024年7月26日,
固安县,永定河房地产开发有限公司项目用地,中纬六路南侧、中环路西侧,0.020795,城镇住宅用地,拍卖出让,70,房地产业,65,永定河房地产开发有限公司,1.001.50,2020年5月29日,2021年7月27日,2024年7月26日,
固安县,固安裕荣轩房地产开发有限公司项目用地,中纬八路北侧、中经四路东侧,4.965897,城镇住宅用地,拍卖出让,70,房地产业,16130,固安裕荣轩房地产开发有限公司,1.001.50,2020年5月29日,2021年7月27日,2024年7月26日,
固安县,固安裕荣轩房地产开发有限公司项目用地,中纬八路南侧、中经五路西侧,1.887186,城镇住宅用地,拍卖出让,70,房地产业,6148,固安裕荣轩房地产开发有限公司,1.001.50,2020年5月29日,2021年7月27日,2024年7月26日,
固安县,固安裕荣轩房地产开发有限公司项目用地,中纬八路南侧、中经五路东侧,2.912171,城镇住宅用地,拍卖出让,70,房地产业,9436,固安裕荣轩房地产开发有限公司,1.001.50,2020年5月29日,2021年7月27日,2024年7月26日,
固安县,永定河房地产开发有限公司项目用地,中纬八路北侧、中经五路西侧,1.683192,城镇住宅用地,拍卖出让,70,房地产业,4567,永定河房地产开发有限公司,1.001.50,2020年5月29日,2021年7月27日,2024年7月26日,
文安县,文安县中汉房地产开发有限公司,文安县大围河乡东桥村北侧,1.025301,城镇住宅用地,拍卖出让,70,房地产业,798,文安县中汉房地产开发有限公司,1.302.00,2020年5月29日,2021年8月29日,2024年8月28日,
文安县,河北庞源建筑机械科技有限公司,文安经济开发区内,3.945495,工业用地,拍卖出让,50,装卸搬运和其他运输服务业,1980,河北庞源建筑机械科技有限公司,1,2020年5月29日,2021年8月29日,2023年8月28日,
文安县,河北鲲运塑料包装科技有限公司,文安经济开发区经一路东侧、科创西道北侧,0.521826,工业用地,拍卖出让,50,塑料制品业,259,河北鲲运塑料包装科技有限公司,1,2020年5月29日,2021年8月29日,2023年8月28日,
安次区,廊坊荣弘房地产开发有限责任公司,铁路以南、规划路一以东、规划路二以北、和平桥引道以西,6.051464,城镇住宅用地,拍卖出让,70,房地产业,47340,廊坊荣弘房地产开发有限责任公司,1.302.20,2020年5月26日,2021年6月25日,2024年6月24日,
安次区,廊坊荣弘房地产开发有限责任公司,瑞丰道以南、规划五路以东、规划路一以西、规划路二以北,5.562537,城镇住宅用地,拍卖出让,70,房地产业,43560,廊坊荣弘房地产开发有限责任公司,1.302.20,2020年5月26日,2021年6月25日,2024年6月24日,
安次区,廊坊荣弘房地产开发有限责任公司,规划路二以南、规划路一以东、南龙道以北、和平桥引道以西,4.348866,城镇住宅用地,拍卖出让,70,房地产业,33970,廊坊荣弘房地产开发有限责任公司,1.302.20,2020年5月26日,2021年6月25日,2024年6月24日,
安次区,瑞立美联制动技术（廊坊）有限公司年产150万台空压机、120万套水泵项目,安次经济开发区安中路西侧、永定河北护路堤南侧、安锦道北侧、安华路东侧,1.956684,工业用地,拍卖出让,50,通用设备制造业,1259,瑞立美联制动技术（廊坊）有限公司,1.002.50,2020年5月25日,2021年6月24日,2023年6月23日,
固安县,河北易贝产业园开发有限公司项目用地,马申庄村北侧,3.317973,工业用地,拍卖出让,50,通讯设备、计算机及其他电子设备制造业,2498,河北易贝产业园开发有限公司,1.202.00,2020年5月25日,,,
固安县,河北乾涞房地产开发有限公司项目用地,朝阳南路南侧,0.333333,城镇住宅用地,拍卖出让,70,房地产业,2423,河北乾涞房地产开发有限公司,1.303.33,2020年5月25日,2021年7月23日,2024年7月22日,
固安县,廊坊市锦厦房地产开发集团有限公司项目用地,农兴路北侧、玉井南路西侧,0.650931,城镇住宅用地,拍卖出让,城镇住宅用地70年; 其他商服用地40年;,房地产业,4635,廊坊市锦厦房地产开发集团有限公司,1.302.79,2020年5月25日,2021年7月23日,2024年7月22日,
大城县,府东新区*王都瑞景三期,小王都村,0.920758,城镇住宅用地,拍卖出让,70,房地产业,1730,大城县泰恒置业房地产开发有限公司,1.302.00,2020年5月21日,,,
大城县,年产4000立方米保温管技术改造项目,娘娘庄村,0.252841,工业用地,拍卖出让,50,制造业,74,廊坊旭航保温材料有限公司,0.601.20,2020年5月21日,,,
大城县,**年产4000吨乳胶粉项目**,娘娘庄村,0.041104,工业用地,拍卖出让,50,建筑装饰业,12,河北汝缘建材有限公司,0.601.20,2020年5月21日,,,
大城县,廊坊东洋伟业科技有限公司年产20万平方米保温结构一体板项目,李马策村,0.054481,工业用地,拍卖出让,50,建筑装饰业,15,廊坊东洋伟业科技有限公司,0.601.20,2020年5月21日,,,
大城县,大城县顺风灯具厂年产10万套灯壳项目,阜草村,0.067214,工业用地,拍卖出让,50,制造业,21,大城县顺风灯具厂,0.601.20,2020年5月21日,,,
大城县,大城县臧屯镇格棱机械设备加工销售厂新建年产300台雕刻机项目,邢庄子村,0.240584,工业用地,拍卖出让,50,电气机械及器材制造业,66,大城县臧屯镇格棱机械设备加工销售厂,0.601.20,2020年5月21日,,,
安次区,廊坊市东冠房地产开发有限公司房地产开发项目,廊坊市安次区工业园区内，安美路东、安丽路以西、铭顺大道以北,3.919098,城镇住宅用地,拍卖出让,70,房地产业,39419,廊坊市东冠房地产开发有限公司,1.502.00,2020年5月21日,2021年6月20日,2024年6月19日,
大城县,大城县臧屯镇菲莫机械设备加工销售厂年产500套包装机项目,邢庄子村,0.323388,工业用地,拍卖出让,50,制造业,90,大城县臧屯镇菲莫机械设备加工销售厂,0.601.20,2020年5月21日,,,
大城县,廊坊万豪新能源科技有限公司年加工组装电动三轮车5000辆项目,大保村,0.346632,工业用地,拍卖出让,工业用地50年; 公园与绿地0年; 沟渠0年;,交通运输设备制造业,90,廊坊万豪新能源科技有限公司,0.601.20,2020年5月21日,,,
大城县,廊坊康雅养老服务有限公司,薛王文村,2,社会福利用地,拍卖出让,50,社会福利业,540,廊坊康雅养老服务有限公司,0.003.00,2020年5月21日,2021年11月21日,2023年11月20日,
大城县,年加工生产15万件汽车摩托车装饰用品项目,付庄村,0.179104,工业用地,拍卖出让,50,交通运输设备制造业,55,大城县付庄永胜汽摩装饰用品厂,0.601.20,2020年5月21日,,,
大城县,**年产30万m3LS复合保温墙体一体板项目**,流源庄村,0.4074,工业用地,拍卖出让,50,制造业,120,廊坊华欧保温工程有限公司,0.601.20,2020年5月21日,,,
大城县,廊坊昌泰保温材料有限公司年产5000立方米纳米气凝胶项目,娘娘庄村,0.194424,工业用地,拍卖出让,工业用地50年; 农村道路0年;,建筑装饰业,30,廊坊昌泰保温材料有限公司,0.601.20,2020年5月21日,,,
大城县,**年产600件（套）红木家具项目**,邢庄子村,0.10987,工业用地,拍卖出让,50,家具制造业,30,大城县三水家具厂,0.601.20,2020年5月21日,,,
大城县,**年产4万吨优质岩棉制品项目**,关家务村,0.097366,工业用地,拍卖出让,工业用地50年; 公园与绿地0年; 沟渠0年;,制造业,11,廊坊暖通岩棉制品有限公司,0.601.20,2020年5月21日,,,
大城县,大城县雪雪五金制品有限公司年产5000套机械配件项目,大保村,0.094595,工业用地,拍卖出让,50,电气机械及器材制造业,29,大城县雪雪五金制品有限公司,0.601.20,2020年5月21日,,,
广阳区,经开创优（廊坊）产业园开发有限公司,广阳经济开发区内，伟业路及九干渠东侧、泰祥道南侧,3.373194,工业用地,拍卖出让,50,制造业,2630,经开创优（廊坊）产业园开发有限公司,1.202.00,2020年5月21日,2021年8月20日,2022年8月19日,
大城县,**年产30万m3LS复合保温墙体一体板项目**,流源庄村,0.6363,工业用地,拍卖出让,50,制造业,185,廊坊华欧保温工程有限公司,0.601.20,2020年5月21日,2021年11月21日,2023年11月20日,
霸州市,年产300万件智能家具配件项目,煎茶铺镇大宁口村，苏三路西侧,2.0209,工业用地,挂牌出让,50,家具制造业,1091,霸州市华通纸业有限公司,1.2,2020年5月20日,2021年7月17日,2023年7月16日,
固安县,固安县好食食品加工有限公司项目用地,106国道东侧,1.158997,工业用地,拍卖出让,50,食品制造业,790,固安县好食食品加工有限公司,1.502.00,2020年5月20日,2021年7月18日,2023年7月17日,
固安县,固安九通新盛园区建设发展有限公司项目用地,新昌南一路西侧、新源西街北侧,7.042326,公用设施用地,拍卖出让,50,水的生产和供应业,8733,固安九通新盛园区建设发展有限公司,1,2020年5月20日,,,
固安县,固安九通新盛园区建设发展有限公司项目用地,滨河大道东侧、丰源街北侧,4.063279,公用设施用地,拍卖出让,50,水的生产和供应业,5019,固安九通新盛园区建设发展有限公司,1,2020年5月20日,,,
霸州市,年销售、维修1000辆汽车项目,康仙庄乡西王庄村,0.2745,工业用地,挂牌出让,50,零售业,151,霸州市安东汽车销售有限公司,1.200.00,2020年5月20日,2021年8月17日,2023年8月16日,
霸州市,建设道国蕴城一区项目,城区办事处城五街，106国道东侧，建设道北侧,0.555,城镇住宅用地,挂牌出让,70,房地产业,2573,廊坊瑞昌房地产有限公司,1.302.50,2020年5月18日,2021年6月15日,2024年6月14日,
廊坊市本级,开新城市开发建设有限公司,廊坊经济技术开发区和平路东侧、花园道北侧,5.96329,城镇住宅用地,拍卖出让,70,房地产业,41210,开新城市开发建设有限公司,1.302.20,2020年5月18日,2021年9月17日,2024年9月16日,
霸州市,建设道国蕴城一区项目,城区办事处城五街，建设道北侧,0.0371,其他商服用地,挂牌出让,40,房地产业,228,廊坊瑞昌房地产有限公司,0.003.50,2020年5月18日,2021年6月15日,2023年6月14日,
霸州市,建设道国蕴城一区项目,城区办事处城五街，建设道北侧,0.0907,其他商服用地,挂牌出让,40,房地产业,558,廊坊瑞昌房地产有限公司,0.003.50,2020年5月18日,2021年6月15日,2023年6月14日,
霸州市,建设道国蕴城一区项目,城区办事处城五街，建设道北侧,0.0251,其他商服用地,挂牌出让,40,房地产业,154,廊坊瑞昌房地产有限公司,0.003.50,2020年5月18日,2021年6月15日,2023年6月14日,
广阳区,河北国邦房地产开发有限公司,规划弹性支路四以北、望京东路东西两侧,7.298626,城镇住宅用地,拍卖出让,70,房地产业,56930,河北国邦房地产开发有限公司,1.302.20,2020年5月18日,2021年8月17日,2024年8月16日,
广阳区,廊坊市久辉房地产开发有限公司,爱民东道南侧，华航东校区东侧,3.033088,城镇住宅用地,协议出让,70,房地产业,19604.06,廊坊市久辉房地产开发有限公司,2.402.40,2020年5月15日,2021年8月14日,2024年2月14日,
广阳区,廊坊市久辉房地产开发有限公司,爱民东道南侧，华航东校区东侧,0.64461,城镇住宅用地,协议出让,70,房地产业,4164.86,廊坊市久辉房地产开发有限公司,2.402.40,2020年5月15日,2021年8月14日,2024年2月14日,
廊坊市本级,廊坊开发区第八小学,廊坊经济技术开发区友谊路东侧、新源道北侧,5.44223,教育用地,划拨,,国家机构,2602.26,廊坊经济技术开发区管理委员会,0.570.57,2020年5月13日,2021年8月12日,2023年8月11日,
大城县,廊坊大城500千伏输变电工程,廊坊大城旺村镇北四岳村,3.884,公用设施用地,划拨,,电力、热力的生产和供应业,0,国网冀北电力有限公司,0.000.80,2020年5月12日,2021年2月7日,2022年8月10日,
安次区,廊坊市金骏房地产开发有限公司,安铭道以北，安盈路东侧,5.404491,城镇住宅用地,拍卖出让,70,房地产业,56365,廊坊市金骏房地产开发有限公司,1.302.00,2020年4月24日,2021年5月24日,2024年5月23日,
霸州市,代征道路、绿地,东段乡石家堡村,0.0078,公路用地,划拨,,国家机构,,霸州市交通运输局,,2020年4月23日,,,
霸州市,代征道路、绿地,东段乡石家堡村,0.2958,公路用地,划拨,,国家机构,,霸州市交通运输局,,2020年4月23日,,,
霸州市,代征道路、绿地,东段乡石家堡村,0.0195,公路用地,划拨,,国家机构,,霸州市交通运输局,,2020年4月23日,,,
霸州市,代征道路、绿地,开发区西高庄村,0.0013,公路用地,划拨,,国家机构,,霸州市交通运输局,,2020年4月23日,,,
霸州市,代征道路、绿地,开发区西高庄村,0.0263,公路用地,划拨,,国家机构,,霸州市交通运输局,,2020年4月23日,,,
霸州市,代征道路、绿地,东段乡石家堡村,0.5107,公路用地,划拨,,国家机构,,霸州市交通运输局,,2020年4月23日,,,
霸州市,代征道路、绿地,开发区东陶家务村,0.0208,公路用地,划拨,,国家机构,,霸州市交通运输局,,2020年4月23日,,,
霸州市,代征道路、绿地,东段乡石家堡村,0.4981,公路用地,划拨,,国家机构,,霸州市交通运输局,,2020年4月23日,,,
