行政区,项目名称,项目位置,面积(公顷),土地用途,供地方式,土地使用年限,行业分类,成交价格(万元),土地使用权人,约定容积率,合同签订日期,约定开工时间,约定竣工时间,
黄山市本级,战兴一路,黄山经济开发区,1.153592,城镇村道路用地,划拨,,其他服务业,35.473,黄山市开发投资集团有限公司,,2020年2月27日,2020年5月27日,2022年2月27日,
黄山市本级,战兴三路,黄山经济开发区,0.761847,城镇村道路用地,划拨,,其他服务业,23.4268,黄山市开发投资集团有限公司,,2020年2月24日,2020年5月24日,2022年2月24日,
黄山市本级,迎客松大道,黄山经济开发区,13.227495,城镇村道路用地,划拨,,其他服务业,406.7455,黄山市开发投资集团有限公司,,2020年2月24日,2020年5月24日,2022年2月24日,
黄山市本级,歙州路,黄山经济开发区,5.624883,城镇村道路用地,划拨,,其他服务业,172.9552,黄山市开发投资集团有限公司,,2020年2月24日,2020年5月24日,2022年2月24日,
黄山市本级,宏村大道,黄山经济开发区,10.489527,城镇村道路用地,划拨,,其他服务业,322.553,黄山市开发投资集团有限公司,,2020年2月24日,2020年5月24日,2022年2月24日,
黄山市本级,黄山市昱城中学分校,黄山经济开发区,2.526199,教育用地,划拨,,教育业,1136.7896,黄山市昱城中学,1,2020年2月20日,2020年5月20日,2022年2月20日,
黟县,老林业局车队,黟县城区沿河西路,0.4536,其他商服用地,挂牌出让,40,商务服务业,646.38,黟县蓝时文旅开发有限公司,0.601.00,2020年2月14日,2020年10月15日,2022年10月15日,
黄山区,新明35KV输变电工程,新明乡招桃村,0.178257,公用设施用地,划拨,,电力、燃气及水的生产和供应业,0,国网安徽省电力有限公司黄山市黄山区供电公司,0.200.30,2020年2月13日,2020年11月12日,2022年11月12日,
黄山区,东黄山国际小镇基础设施工程枢纽一路（谭家桥北路~S103),谭家桥镇,0.821873,城镇村道路用地,划拨,,国家机构,,黄山市黄山区住房和城乡建设局,,2020年2月13日,2020年11月12日,2022年11月12日,
黄山区,东黄山国际小镇基础设施工程2019年第一批道路（谭家桥路）,谭家桥镇,0.705629,城镇村道路用地,划拨,,国家机构,,黄山市黄山区住房和城乡建设局,,2020年2月13日,2020年11月12日,2022年11月12日,
黄山区,黄山太平经开区经七路,黄山太平经开区,0.541479,城镇村道路用地,划拨,,制造业,,黄山区综合经济园区投资开发有限公司,,2020年2月13日,2020年11月12日,2022年11月12日,
黄山区,黄山区丰乐路,甘棠镇,0.574627,城镇村道路用地,划拨,,国家机构,,黄山市黄山区住房和城乡建设局,,2020年2月13日,2020年11月12日,2022年11月12日,
黄山区,东黄山国际小镇基础设施工程2019年第二批道路（枢纽二路）,谭家桥镇,0.408696,城镇村道路用地,划拨,,国家机构,,黄山市黄山区住房和城乡建设局,,2020年2月13日,2020年11月12日,2022年11月12日,
黄山区,广阳35千伏变电站项目边角地,太平湖镇二都村,0.0934,公园与绿地,划拨,,国家机构,,黄山市黄山区土地收购储备中心,,2020年2月12日,,,
黄山区,黄山工业园区A-12地块三,黄山太平经济开发区,0.0206,公园与绿地,划拨,,国家机构,,黄山市黄山区土地收购储备中心,,2020年2月3日,,,
黄山市本级,黄山仁润置业有限公司,黄山经济开发区七修儿童主题乐园酒店东侧地块、齐云大道南侧、横江北侧,0.61601,其他商服用地,挂牌出让,40,零售业,1339.8218,黄山仁润置业有限公司,1.2,2020年1月22日,2020年6月2日,2021年12月2日,
祁门县,工业,金字牌镇,0.333876,工业用地,挂牌出让,50,农副食品加工业,33,安徽正心油茶科技发展有限公司,1,2020年1月21日,2020年12月30日,2022年12月30日,
黟县,黟美小镇,碧阳镇马道村,2.1726,其他商服用地,挂牌出让,40,商务服务业,1173.204,黄山蓝镇置业有限公司,0.001.80,2020年1月19日,2021年1月18日,2024年1月18日,
黟县,春秋黟城,碧阳镇五里村,0.1256,城镇住宅用地,挂牌出让,40,房地产业,106.76,黄山泰华旅游发展有限公司,1.001.00,2020年1月19日,2021年1月18日,2023年1月18日,
黟县,春秋黟城,碧阳镇五里村,0.5279,城镇住宅用地,挂牌出让,70,房地产业,448.715,黄山泰华旅游发展有限公司,1.001.00,2020年1月19日,2021年1月18日,2023年1月18日,
黟县,黟美小镇,碧阳镇马道村,1.7046,其他商服用地,挂牌出让,40,商务服务业,894.915,黄山蓝镇置业有限公司,0.001.60,2020年1月19日,2021年1月18日,2024年1月18日,
黟县,黟美小镇,碧阳镇马道村,1.14,其他商服用地,挂牌出让,40,商务服务业,564.3,黄山蓝镇置业有限公司,0.001.80,2020年1月19日,2021年1月18日,2023年1月18日,
黟县,黟美小镇,碧阳镇马道村,1.5503,其他商服用地,挂牌出让,40,商务服务业,802.2803,黄山蓝镇置业有限公司,0.001.80,2020年1月19日,2021年1月18日,2024年1月18日,
黟县,黟美小镇,碧阳镇马道村,5.7601,城镇住宅用地,挂牌出让,70,房地产业,5624.7377,黄山蓝镇置业有限公司,1.001.60,2020年1月19日,2021年1月18日,2024年1月18日,
黟县,黟美小镇,碧阳镇马道村,3.5981,城镇住宅用地,挂牌出让,70,房地产业,3643.0763,黄山蓝镇置业有限公司,1.001.60,2020年1月19日,2021年1月18日,2024年1月18日,
黟县,黟美小镇,碧阳镇马道村,2.8958,城镇住宅用地,挂牌出让,70,房地产业,2693.094,黄山蓝镇置业有限公司,1.001.60,2020年1月19日,2021年1月18日,2024年1月18日,
黟县,黟美小镇,碧阳镇马道村,2.1445,其他商服用地,挂牌出让,40,商务服务业,1158.03,黄山蓝镇置业有限公司,0.001.80,2020年1月19日,2021年1月18日,2024年1月18日,
黟县,农博园,西递镇西递村,0.8561,其他商服用地,挂牌出让,40,文化艺术业,763.6412,安徽隆和置业有限公司,0.300.50,2020年1月19日,2021年1月18日,2023年1月18日,
黟县,边角地,碧阳镇郭门村,0.7395,公园与绿地,划拨,,国家机构,,县住建局,,2020年1月9日,,,
黟县,绿地,碧阳镇南门村,1.4332,公园与绿地,划拨,,国家机构,,黟县住建局,,2020年1月9日,,,
黟县,南屏农民新村,碧阳镇南屏村,0.3258,农村宅基地,划拨,,国家机构,,碧阳镇人民政府,1,2020年1月9日,,,
黟县,绿地,碧阳镇郭门村,0.8192,公园与绿地,划拨,,国家机构,,黟县住建局,,2020年1月9日,,,
黟县,绿地,宏村镇际村村,0.0752,公园与绿地,划拨,,国家机构,,黟县住建局,,2020年1月9日,,,
黟县,边角地,碧阳镇郭门村,0.4194,公园与绿地,划拨,,国家机构,,黟县住建局,,2020年1月9日,,,
黟县,边角地,碧阳镇南门村,0.0105,公园与绿地,划拨,,国家机构,,黟县住建局,,2020年1月9日,,,
黟县,边角地,宏村镇际村村,0.0869,公园与绿地,划拨,,国家机构,,黟县住建局,,2020年1月9日,,,
黟县,东岳山南路,碧阳镇西街村、南门村,0.476,城镇村道路用地,划拨,,其它,0,黟县桃花源城乡建设投资有限公司,0.000.00,2020年1月8日,2020年1月8日,2021年1月8日,
黄山市本级,黄山青云房地产开发有限公司,黄山经济开发区，梅林大道东侧、银蝶北路南侧、丹霞路西侧、银蝶南路北侧,4.71895,其他商服用地,挂牌出让,40,商务服务业,7715.4833,黄山青云房地产开发有限公司,2,2020年1月6日,2020年5月15日,2022年5月15日,
黄山市本级,黄山市文化产业投资集团有限公司,现代服务业产业园，迎宾大道西侧、惠仁心苑用地北侧,1.044533,其他商服用地,挂牌出让,40,商务服务业,1723.4795,黄山市文化产业投资集团有限公司,1.67,2020年1月3日,2020年5月12日,2021年5月12日,
徽州区,丰乐河三期物流园,徽州区城东工业园文峰公园东北侧、新徽路西侧,2.4029,仓储用地,挂牌出让,50,公共设施管理业,346.0176,黄山市徽州国有投资集团有限公司,1.502.00,2019年12月31日,2021年7月30日,2024年7月30日,
徽州区,中茶谢裕大茶产业园项目,徽州区城北工业园西林路东侧、黄盛生物北侧,2.9041,工业用地,挂牌出让,50,饮料制造业,418.1904,中茶谢裕大（黄山）茶叶有限公司,1,2019年12月31日,2021年7月30日,2024年7月30日,
徽州区,新诺精工链传动产品扩大生产技术改造项目,徽州区城北工业园富山路南侧、皖南机床东侧,1.5133,工业用地,挂牌出让,50,金属制品业,265.9152,安徽新诺精工股份有限公司,1,2019年12月31日,2021年7月30日,2023年7月30日,
徽州区,岩寺镇上街社区幼儿园,徽州区岩寺镇,0.1679,教育用地,划拨,,基层群众自治组织,1.5708,黄山市徽州区岩寺镇上街社区居民委员会,1.5,2019年12月31日,2021年7月30日,2024年7月30日,
徽州区,黄山市城市污水厂污泥与餐厨垃圾处置PPP项目,岩寺镇洪坑村、黄山市生活垃圾焚烧厂南侧,2.0205,公用设施用地,挂牌出让,50,环境管理业,515.2275,黄山泰达通源环保有限公司,0.8,2019年12月31日,2021年7月30日,2024年7月30日,
徽州区,黄山市炉渣（建筑垃圾）综合利用项目,徽州区岩寺镇洪坑村,1.3114,公用设施用地,挂牌出让,50,环境管理业,334.407,黄山城投环境有限公司,0.5,2019年12月31日,2021年7月30日,2024年7月30日,
歙县,千百渡,深渡镇大茂村（佛坑水库边）,0.68682,旅馆用地,挂牌出让,40,住宿业,199.8646,黄山千百渡生态庄园有限公司,0.801.00,2019年12月27日,,,
黄山市本级,梅林佳苑（二期）——新潭镇城中村棚户区改造（一期）,黄山经济开发区,2.430227,城镇住宅用地,划拨,,其他服务业,74.7295,黄山市开发投资集团有限公司,1.001.75,2019年12月24日,2020年3月24日,2020年3月24日,
黄山市本级,八一大桥,屯溪区阳湖镇,0.669359,城镇村道路用地,划拨,,国家机构,67.0486,黄山市屯溪区交通运输局,,2019年12月24日,2020年3月24日,2022年3月24日,
歙县,丰乐大桥及道路,徽城镇旸村、郑村镇潭渡村,3.6543,公路用地,划拨,,公共设施管理业,,歙县城市建设投资开发有限公司,,2019年12月24日,,,
休宁县,黄山市新方净化彩钢有限公司,休宁县商山镇瑶溪村,0.110886,工业用地,协议出让,50,通用设备制造业,21.8445,黄山市新方净化彩钢有限公司,1,2019年12月24日,2020年6月23日,2021年6月23日,
黄山市本级,公共卫生服务中心,屯溪区阳湖镇,0.21395,医疗卫生用地,划拨,,国家机构,0,黄山市屯溪区卫生健康委员会,1.9,2019年12月24日,2020年3月24日,2022年3月24日,
休宁县,黄山市中乔汽车零配件有限公司,休宁经开区尧舜板块,0.153271,工业用地,协议出让,50,汽车制造,15.1767,黄山市中乔汽车零配件有限公司,1.001.60,2019年12月24日,,,
休宁县,安徽金视界光电科技有限公司,休宁经开区尧舜板块,0.56478,工业用地,协议出让,50,专用设备制造业,0,安徽金视界光电科技有限公司,1.001.80,2019年12月24日,,,
黄山区,谭家桥镇南部组团B-13-22地块,谭家桥镇,1.626193,城镇住宅用地,挂牌出让,70,房地产业,3170.7,北京城建黄山投资发展有限公司,1.011.20,2019年12月23日,2021年3月22日,2024年3月22日,
黄山区,谭家桥镇南部组团B-13-20地块,谭家桥镇,3.435927,城镇住宅用地,挂牌出让,70,房地产业,6700.2,北京城建黄山投资发展有限公司,1.011.20,2019年12月23日,2021年3月22日,2024年3月22日,
黄山区,东黄山国际小镇基础设施工程2019年第二批道路（规划十一路）项目,谭家桥镇,1.825187,城镇村道路用地,划拨,,国家机构,,黄山市黄山区住房和城乡建设局,,2019年12月20日,2020年9月19日,2022年9月19日,
黄山区,东黄山国际小镇基础设施工程规划十路（规划十五路~规划十一路）项目,谭家桥镇,1.281839,城镇村道路用地,划拨,,国家机构,,黄山市黄山区住房和城乡建设局,,2019年12月20日,2020年9月19日,2022年9月19日,
歙县,开发区标准化厂房,歙县经济开发区,2.221145,工业用地,挂牌出让,50,租赁业,326.5083,歙县经济开发区投资开发有限公司,1.000.00,2019年12月20日,2020年6月30日,2021年6月30日,
黄山区,东黄山国际小镇基础设施工程2019年第二批道路（核心场站周边道路）项目,谭家桥镇,0.638116,城镇村道路用地,划拨,,国家机构,,黄山市黄山区住房和城乡建设局,,2019年12月20日,2020年9月19日,2022年9月19日,
黄山区,政务新区9号地块,甘棠镇,2.724939,城镇住宅用地,挂牌出让,70,房地产业,8580,黄山市富徽城市综合开发有限公司,1.011.50,2019年12月20日,2020年9月19日,2022年9月19日,
祁门县,房地产开发项目,祁门县新城区祁红大道东侧,6.267089,城镇住宅用地,挂牌出让,其他商服用地40年; 城镇住宅用地70年;,房地产业,15050,合肥鲲鹏房地产开发有限责任公司,1.202.00,2019年12月19日,2021年12月30日,2024年12月30日,
徽州区,光明茶叶东南侧批而未供指标调整地块,徽州区岩寺镇,1.3882,空闲地,划拨,,国家机构,0,岩寺镇人民政府,,2019年12月19日,,,
黄山市本级,中国银联股份有限公司,黄山经济开发区，烟草公司和中科创新广场用地东侧，百川路南侧,15.222433,工业用地,挂牌出让,50,通用设备制造业,2511.7014,中国银联股份有限公司,1.2,2019年12月18日,2021年1月27日,2024年1月27日,
黄山区,浦溪河西侧局部地块（原天玺地块）,甘棠镇张家埂村,11.216484,城镇住宅用地,挂牌出让,70,房地产业,21879,安徽正胜置业有限公司,1.201.45,2019年12月17日,2020年12月16日,2023年12月16日,
休宁县,农贸市场,休宁县万安镇万新村,1.057729,批发市场用地,挂牌出让,40,房地产业,1269.2748,休宁县齐云城市建设投资有限责任公司,1,2019年12月16日,2020年5月16日,2021年5月16日,
休宁县,幼儿园,休宁县溪口镇溪口村,0.137103,教育用地,挂牌出让,50,教育业,41.13,休宁县溪口镇小精灵幼儿园,1.2,2019年12月16日,2020年5月16日,2021年5月16日,
休宁县,五城新街区,休宁县五城镇五城村、古林村,4.528754,城镇住宅用地,挂牌出让,城镇住宅用地70年; 其他商服用地40年;,房地产业,3091.6212,黄山市徽国商实业有限公司,1.001.60,2019年12月16日,2020年7月16日,2022年7月16日,
休宁县,边角地,休宁县海阳镇汶溪村,0.2746,公园与绿地,划拨,,中国共产党机关,,休宁经开区管理委员会,,2019年12月16日,,,
祁门县,祁门县渚口乡滩下地块,祁门县渚口乡滩下,0.464165,其他商服用地,挂牌出让,40,其他服务业,245,黄山太极文化有限公司,1.001.00,2019年12月16日,2019年12月30日,2020年12月30日,
祁门县,祁门县经济开发区电子电器产业园15#厂房,祁门县经济开发区电子电器产业园,0.104761,工业用地,挂牌出让,50,通讯设备、计算机及其他电子设备制造业,10.1,三弦电子科技（祁门）有限公司,1,2019年12月9日,2020年12月30日,2022年12月30日,
祁门县,祁门县经济开发区电子电器产业园13#厂房,祁门县经济开发区电子电器产业园,0.14476,工业用地,挂牌出让,50,通讯设备、计算机及其他电子设备制造业,13.9,三弦电子科技（祁门）有限公司,1,2019年12月9日,2020年12月30日,2022年12月30日,
祁门县,祁门县经济开发区电子电器产业园12#厂房,祁门县经济开发区电子电器产业园,0.141038,工业用地,挂牌出让,50,通讯设备、计算机及其他电子设备制造业,13.6,黄山美丽微电子有限公司,1,2019年12月9日,2020年12月30日,2022年12月30日,
